"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:54:51.9109101 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9109228 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9109422 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9109598 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9117417 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9122547 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9122868 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9124328 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9125320 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9126460 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9126648 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9134553 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9134710 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9134936 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9135059 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9136166 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9136294 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9145566 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9145733 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9145961 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9146087 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9146689 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9146806 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9154048 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9154364 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9154662 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9154801 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9155404 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9155519 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9161993 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9162145 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9162341 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9162452 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9162969 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9163080 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9170802 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9170932 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9171193 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9171305 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9171772 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9171877 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9179407 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9179548 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9179744 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9179858 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9180852 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9180976 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9187588 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9187751 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9187959 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9188077 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9189158 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9189296 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9200659 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9200891 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9201444 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9201627 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9201891 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9202034 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9202614 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9202888 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9216049 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read/Write"
"12:54:51.9216535 PM","powershell.exe","6472","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableApplicationFootprint","BUFFER OVERFLOW","Length: 12"
"12:54:51.9216705 PM","powershell.exe","6472","RegSetValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableApplicationFootprint","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"12:54:51.9216953 PM","powershell.exe","6472","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableApplicationFootprint","BUFFER OVERFLOW","Length: 12"
"12:54:51.9217028 PM","powershell.exe","6472","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableApplicationFootprint","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"12:54:51.9217192 PM","powershell.exe","6472","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableApplicationFootprint","BUFFER OVERFLOW","Length: 12"
"12:54:51.9218025 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9218203 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9218851 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9219370 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9222622 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9222921 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9224090 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9226600 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9226876 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9227241 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9227447 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9231968 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9232192 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9239415 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9239552 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9239742 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9239853 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9240354 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9240476 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9249465 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9249617 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9249831 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9249957 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9250548 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9250666 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9257545 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9257744 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9257964 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9258084 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9258581 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9258690 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9266511 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9266667 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9267365 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9267541 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9268706 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9268897 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9278139 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9278330 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9278546 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9278662 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9279134 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9279241 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9285745 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9285872 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9286060 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9286170 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9286632 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9286736 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9294157 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9294288 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9294479 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9294595 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9295965 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9296120 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9313827 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9313951 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9314733 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9315007 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9315384 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9315520 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9316046 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9316157 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9332080 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read/Write"
"12:54:51.9332647 PM","powershell.exe","6472","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableInstallTracing","BUFFER OVERFLOW","Length: 12"
"12:54:51.9332789 PM","powershell.exe","6472","RegSetValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableInstallTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"12:54:51.9333021 PM","powershell.exe","6472","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableInstallTracing","BUFFER OVERFLOW","Length: 12"
"12:54:51.9333103 PM","powershell.exe","6472","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableInstallTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"12:54:51.9333234 PM","powershell.exe","6472","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableInstallTracing","BUFFER OVERFLOW","Length: 12"
"12:54:51.9333930 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9334154 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9335911 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9336497 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9336842 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9337012 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9337774 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9339332 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9339521 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9339744 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9339869 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9340365 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9340576 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9348880 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9349107 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9349395 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9349637 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9350973 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9351214 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9358268 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9358839 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9359168 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9359328 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9359839 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9359955 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9366257 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9366399 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9366640 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
